Product_ID,SKU Code,SKU Description,Category,Sub Category,Product,Sub Product
P3941,4040424636,Primerio 400g 24P Baked Beans in T/S EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3942,4000321222,Al Wadi Al Akhdar 400g 24P Foul EOE (LEB),Fresh Fare,Foul,Foul Plain,Foul Plain
P3943,4040424635,Primerio 400g 24P Chick Peas STD EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3944,4050410027,CG 400g 24P Processed Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3945,4000386066,Marselia 400g 12P Chick Peas EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3946,4000371016,Bella 400g 24P Plain Foul EOE (Pal),Fresh Fare,Foul,Foul Plain,Foul Plain
P3947,4040414057,CG 400g 24P Hommos Tahina Dip EOE (Korea),Fresh Fare,Foul,Foul Plain,Foul Plain
P3948,4040423070,Golden Plate (Fumi PLT) 450g 24P Fava Beans Egypian Recipe EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3949,4050420142,CG Skipjack Tuna Solid in Vegetable Oil EOE Value Pack EOE 15% OFF 16x3x170g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3950,4050410832,"CG Grape Leaves, Turkey 12x908g Jar",Fresh Fare,Foul,Foul Plain,Foul Plain
P3951,4040464288,Perla 400g 24PT Baked Beans in T/S EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3952,4040474395,Tandy 220g 12P Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3953,4000386067,Marselia  400g 12P Processed Peas EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3954,4040424807,Newyork Chef 400g 24P Chick Peas STD EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3955,4040424668,Mahra 400g 24P Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3956,4040422070,Shahia (Fumi PLT) 450g 24P Fava with Cummin EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3957,4050420140,CG Skipjack Tuna Solid in Vegetable Oil 48x170g EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3958,4040424811,Newyork Chef 400g 24P Hommos Tahina EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3959,4040424634,Primerio 400g 24P Hommos Tahina EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3960,4000323128,Marselia 400g 12P Foul Peeled EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3961,4050410215,CG Light Tuna Chunks in Veg. Oil EOE 48x185g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3962,4000321188,Marselia 400g 12P Foul Plain EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3963,4040424896,LOZO 400g 24P Green Peas EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3964,4040424894,LOZO 400g 24P Foul Medammas EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3965,4040454102,Al Maya 400g 12P Red Kidney Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3966,4040423093,Shahia (Fumi PLT) 450g 24P Fava Lebanese Recipe EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3967,4040424900,LOZO 400g 24P Sweet Corn EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P3968,4040424808,Newyork Chef 400g 24P Processed Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3969,4040464177,Primo 400g 24PT Red Kidney Beans EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3970,4000323146,Marselia 400g 12P Fava Beans with Olive Oil EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3971,4040424253,Golden Plate (Fumi PLT) 400g 24P Chick Peas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3972,4050410202,CG Sardine Hot Tomato Sauce EOE 50x155g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3973,4000373062,Crunchy 400g 24P Fava Beans with Salsa EOE (NEW SAUDI) (Levant),Fresh Fare,Foul,Foul Plain,Foul Plain
P3974,4000386047,AMR 400g 24P Foul with Cumin EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3975,4000321229,Alameed 400g 24P Foul Medammes EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3976,4050410171,Crunchy Light Tuna Chunk in Sunflower Oil EOE 48x185g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3977,4000322114,Marselia 400g 12P Fava Beans with Tripoli Recipe EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3978,4040454103,Al Maya 400g 12P Chick Peas PRM EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3979,4000323129,Marselia 400g 12P Foul Peeled Chili EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P3980,4040451101,Al Maya 400g 12P Foul Medammas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3981,4040423092,Shahia (Fumi PLT) 450g 24P Fava Egyptian Recipe EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P3982,4040421254,Primerio 400g 24P Foul Medammes EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P3983,4000312014,CG 400g Foul with Chili EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3984,4040454105,Al Maya 400g 12P Baked Beans in T/S EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3985,4040433071,CGP 400g 24P Hommos Tahina EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P3986,4050410032,CG 450g 24P Foul with Chili EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3987,4000313036,CG 400g 24P Foul with Tahina EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P3988,4000321161,Lumiere 400g 24P Foul Medammas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P3989,4050410206,CG Sardine in T/Sauce - Club 50x125g,Fresh Fare,Foul,Foul Plain,Foul Plain
P3990,4036010038,Flag Food-Strawberry Whole Uncalibrated -1*15 kg-Export-24 Months-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P3991,4036990688,Black Carton Single HrtShp CP Sensation FRESH Class 1  (1.8) Kg,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P3992,4037030963,Al Islami-Okra Zero-20*400 gm-8 Color-Export-18 Month-English-Z 100.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P3993,4006422201,DIV CHIFFERINI 4*6*500G SP,others,Heinz,Rusks,Brown Rusk
P3994,5006410597,DATU PUT CANE VINEGAR12X750ML,others,Heinz,Rusks,Brown Rusk
P3995,5006410399,MYSAN BUTTER COOKIES 8 * 800 G,others,Heinz,Rusks,Brown Rusk
P3996,5006422710,DI SPANICH EGGW LASAGNE 12*500,others,Heinz,Rusks,Brown Rusk
P3997,4006422402,DI SEME DI CICORIA73 500G6*4SP,others,Heinz,Rusks,Brown Rusk
P3998,5006410638,CG CUT SPINACH 24X397G,Fresh Fare,Foul,Foul Plain,Foul Plain
P3999,5006970120,HZ YELLOW MUSTARD 396G *12,others,Heinz,Rusks,Brown Rusk
P4000,4040424780,CG 450g 24P Fava Bean Peeled Street Foul Recipe EO (4-PACK 15% OFF) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P4001,5006411212,GRAHAMS HONEY BISCUITS20*8*25G,others,Heinz,Rusks,Brown Rusk
P4002,5006411155,UFC SARAP ASIM VINEGER 12*750,others,Heinz,Rusks,Brown Rusk
P4003,4040424783,CG 450g 24P Fava Bean Fawal Recipe Peeled with Tahina EO (4-PACK 15% OFF) * 6 PCS (Clr Slv),Fresh Fare,Foul,Foul Plain,Foul Plain
P4004,4001360134,MUTTON SHISH KABAB 2*420G (6*2*420GM) PP,Protein pack,Frozen,Chicken,Strips
P4005,4001400859,HOT CHICKEN STRIPS 750G +  HAPPY CHICKEN NUGGETS 750G (5*2*750GM) PP,Protein pack,Frozen,Chicken,Strips
P4006,4003350343,SLICED BEEF MORTADELLA 250G (36*1*250GM),Protein pack,Frozen,Chicken,Strips
P4007,5013607917,AM FF CRISS CUT 12*750G,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P4008,4001307222,AM ROAST BEEF ROLL 7.5KG,Protein pack,Frozen,Chicken,Strips
P4009,4001399100,AM CH FRANK 3*8*340G PROMO,Protein pack,Frozen,Chicken,Strips
P4010,4001972006,RASTELLI CLASSIC CHICKEN STRIPS(250GM*1*40),Protein pack,Frozen,Chicken,Strips
P4011,4001360114,IKEA BEEF MEAT BALLS 1KG (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P4012,4001370832,ROYAL CHICKEN FILLET,Protein pack,Frozen,Chicken,Strips
P4013,4001330104,MINCED BEEF Crunchy 15%,Protein pack,Frozen,Chicken,Strips
P4014,4001499481,STRIPS 2X 750G REGULAR,Protein pack,Frozen,Chicken,Strips
P4015,4001370332,JUMBO CHICKEN BURGER (15*10*100GM) PP,Protein pack,Frozen,Chicken,Strips
P4016,4001370190,BREADED CHICKEN BURGER75G -KWT,Protein pack,Frozen,Chicken,Strips
P4017,4001370250,CHICKEN STRIPS SHEESH KBAB HOT,Protein pack,Frozen,Chicken,Strips
P4018,4001972007,RASTELLI SPICY CHICKEN CHUNKS (250GM*1*40),Protein pack,Frozen,Chicken,Strips
P4019,4001370311,CHI.POPCORN CHEESE CAT.,Protein pack,Frozen,Chicken,Strips
P4020,4001370171,CHICKEN BURGER 20PCS (UAE) (20*10*20GM),Protein pack,Frozen,Chicken,Strips
P4021,5012680102,"WHOLE CHICKEN, 900 GM/PIECE",Protein pack,Frozen,Chicken,Strips
P4022,4001972008,RASTELLI SPICY CHICKEN STRIPS(250GM*1*40),Protein pack,Frozen,Chicken,Strips
P4023,5012580405,Crunchy STRAWBERRY 800G,Frosted Fare,Frozen Fries,Pommes Frites,AAA
P4024,4001370368,CHICKEN TIKKA 2*400G (9*1*800GM),Protein pack,Frozen,Chicken,Strips
P4025,5012680101,"WHOLE CHICKEN, 1000 GM/PIECE",Protein pack,Frozen,Chicken,Strips
P4026,4001320203,MINCED MUTTON - TA'AWUN,Protein pack,Frozen,Chicken,Strips
P4027,4001370204,SHICKEN NUGGET HOT,Protein pack,Frozen,Chicken,Strips
P4028,4001100404,BEEF BURGER ARABIC SPICES 24PCS (10*24*56GM) PP,Protein pack,Frozen,Chicken,Strips
P4029,5012680104,"WHOLE CHICKEN, 800 GM/PIECE",Protein pack,Frozen,Chicken,Strips
P4030,4001371121,CHICKEN SHISH KEBAB 1000G (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P4031,4001370864,CAT CRUNCHY CHICKEN FILLET 5OZ,Protein pack,Frozen,Chicken,Strips
P4032,4001400718,BREADED CHICKEN BURGER 24PCS (10*24*56GM),Protein pack,Frozen,Chicken,Strips
P4033,4001370319,CHICKEN POP CORN 10*750 GM,Protein pack,Frozen,Chicken,Strips
P4034,5011730801,ALSAYYAD CRAB,Protein pack,Frozen,Chicken,Strips
P4035,4001371205,CAT MARINATED CHICKEN TIKKA (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P4036,4001370201,CHICKEN NUGGET,Protein pack,Frozen,Chicken,Strips
P4037,4001381597,HOT CHICKEN STRIPS(C.SHOW)10*1KG,Protein pack,Frozen,Chicken,Strips
P4038,4001370151,CHICKEN BURGER UNBREADED - HUNNGERY BUNNY,Protein pack,Frozen,Chicken,Strips
P4039,4001362304,CAT FALAFEL 1000G (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P4040,4001360601,BEEF STEAK,Protein pack,Frozen,Chicken,Strips
P4041,4001371543,REGULAR CHICKEN STRIPS Q,Protein pack,Frozen,Chicken,Strips
P4042,4001450201,BEEF COCKTAIL SAUSAGE,Protein pack,Frozen,Chicken,Strips
P4043,4001330201,MINCED MUTTON (20*1),Protein pack,Frozen,Chicken,Strips
P4044,4001386132,CAT CRUNCHY SHRIMP 1K (10*1*1000GM),Protein pack,Frozen,Chicken,Strips
P4045,4083009005,Windows CHILLI 24pack Class1 LE (10% OVER). --SFSWNCL0077,Crunch & Munch,Biscuits,Wafer,Wafer
P4046,4083326087,Chips Lion Chicken 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4047,4083318093,Chips Lion Cheese 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4048,4083325034,Chips Lion Sweet Chilli 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4049,4083333086,Chips Lion Salt 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4050,4083901004,Sheet Plain External ECC (Beans and oils factory)(F Excellent 90-F Excellent 90- F Excellent 90)(90*110),Crunch & Munch,Biscuits,Wafer,Wafer
P4051,4083413017,"Chips Crunchy Pepper 50 pack * 13 gm EXPORT.	",Crunch & Munch,Biscuits,Wafer,Wafer
P4052,4083018023,Windows CHEESE 24 pack * 15 gm* 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4053,4083018004,Windows CHEESE 12pack Class (2 LE). --SFSWNCE0090,Crunch & Munch,Biscuits,Wafer,Wafer
P4054,4083326074,Chips Lion Chicken 12 Pack * 32 GM Class 3 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4055,4083323112,Chips Lion Kebab 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4056,4083324136,Chips Lion Ketchup 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4057,4083324111,Chips Lion Ketchup  12 Pack * 22 gm Class(2)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4058,4083309133,Chips Lion CHILLI 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4059,4083309100,Chips Lion CHILLI 12 Pack * 20 GM Class 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4060,4083334092,Chips Lion Vinegar And Salt 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4061,4083333047,Chips Lion Salt 6 Pack * 106 GM Class 7 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P4062,4083311091,Chips Lion Cheese Onions  12 Pack * 22 gm Class(2)ــ EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4063,4080201006,Biscuit Ahlawy Finger 4 Outer * 12 Packet - 36 GM MIFAD- Export,Crunch & Munch,Biscuits,Wafer,Wafer
P4064,4083018019,Windows CHEESE 24 pack * 17 gm* 1 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4065,4083024004,Windows KETCHUP 24pack Class (1 LE) (Search and win money) 2019 --SFSWNKT0042,Crunch & Munch,Biscuits,Wafer,Wafer
P4066,4083309120,Chips Lion CHILLI 10 Pack * 50 GM Class 5 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4067,4083018027,Windows CHEESE 12 pack * 32 gm* 2 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4068,4083024034,"Windows KETCHUP 12 pack * 34 gm* 3 LE.	",Crunch & Munch,Biscuits,Wafer,Wafer
P4069,4083018014,Windows cheeseE 6pack * 91gm * 5LE,Crunch & Munch,Biscuits,Wafer,Wafer
P4070,4083324088,Chips Lion Ketchup 6 Pack * 102 GM Class 7 LE.,Crunch & Munch,Biscuits,Wafer,Wafer
P4071,4083424002,Chips Crunchy Ketchup * $ 3.72 * 50 pack * 13 gm EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4072,4083334019,Chips Lion Vingar And Salt * $ 3.85 * 15 Pack * 135 gm -EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4073,4082613009,Break Hot pepper 12 pack * 37 gm * ( 2 LE ). - SFSBRPP0066,Crunch & Munch,Biscuits,Wafer,Wafer
P4074,4083432002,Chips Crunchy French Cheese * $ 3.72 * 50 pack * 13 gm * EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4075,4083408002,Chips Crunchy Barbecue * $ 3.72 * 50 pack * 13 gm * Export,Crunch & Munch,Biscuits,Wafer,Wafer
P4076,4083311067,Chips Lion Cheese Onion 6 Pack * 102 GM Class 7 LE,Crunch & Munch,Biscuits,Wafer,Wafer
P4077,4083434008,Chips Crunchy Vingar And Salt * $ 3.72 * 50 pack * 13 gm * EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4078,4083318036,Chips Lion Cheese * $ 3.85 * 15 * bag 135 grams -EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4079,4082617005,Break vegetable 6pack * 95GM Class5 LE. --SFSBRVG0005,Crunch & Munch,Biscuits,Wafer,Wafer
P4080,4083311115,Chips Lion Cheese Onion 14 Pack * 27 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4081,4080805005,Biscuit Ahlawy Dates 4 Outer * 12 packet- 36 GM Elshammaa- Export,Crunch & Munch,Biscuits,Wafer,Wafer
P4082,4083324135,Chips Lion Ketchup 15 Pack * 85 GM Class 3 EXPORT.,Crunch & Munch,Biscuits,Wafer,Wafer
P4083,4002012571,ABS SCHOOL MEAL,Sweet Crust,Pastry,Frozen Pastry,Pastry Leaves
P4084,3050402113,LION CHIPS (SALT) 10 BAG*60 GM,Cake,Cakes,Pound Cake,Pound Cake
P4085,3050402102,LION CHIPS (KEBAB) 12 BAG*22 GM,others,Heinz,Rusks,Brown Rusk
P4086,3040141405,Double Chocolate Cookies Pizza,Cake,Cakes,Pound Cake,Pound Cake
P4087,4094016010,FF P. Frites Skin on AA g 2.5kg,Country Fries,Frozen Fries,Pommes Frites,AAA
P4088,4094154000,Poland Crunchy Chips Skin on 2Kg 5 Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4089,4094015067,AlAreesh P. Frites A Grade 2.5Kg 4Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4090,4094015065,Arctic Gold P. Frites A Grade 2.5Kg 4Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4091,4094712604,Coated Sweet Potato Regal Straight Cut 3/8 10mm AAAg 1.133 Kg 6Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4092,4094012065,Arctic Gold P. Frites A Grade 1Kg 10Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4093,4094012067,AlAreesh P. Frites A Grade 1Kg 10Bags,Country Fries,Frozen Fries,Pommes Frites,AAA
P4094,4000386148,Crunchy 400g 24P Fava Beans with Olive Oil  EOE  (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4095,4040433026,Crunchy 400g 12P Hommos Tahina EOE (EU/AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4096,4000386157,Basma 400g 12P Fava Beans with Salsa,Fresh Fare,Foul,Foul Plain,Foul Plain
P4097,4040422126,Super Tasty 400g 24P Foul With Chilli EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P4098,4000386149,Crunchy 400g 24P Peeled Fava Beans with Chilli EOE  (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4099,4040424956,MZP 450g 24P Foul Lebanese recipe EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4100,4000321186,Basma 400g 24P Plain Foul EOE (Libya),Fresh Fare,Foul,Foul Plain,Foul Plain
P4101,4040424951,MZP 400g 24P Chickpeas EOE PRM (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4102,4040423164,Farm Fresh 450g 24T Peeled Medammas EO (UAE),Fresh Fare,Foul,Foul Plain,Foul Plain
P4103,4040433006,Crunchy 400g 12P Peeled Foul with Chilli EOE (EU/AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4104,4000386145,Crunchy 400g 24P Fava Beans with Chick Peas and Olive Oil  EOE   (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4105,4040424952,MZP 400g 24P Hommos Dip EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4106,4040434058,Crunchy 400g 12P Chick Peas PRM EOE (EU/AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4107,4000324594,Al Wadi Al Akhdar 400g 24P Red Kidney EOE (LEB),Fresh Fare,Foul,Foul Plain,Foul Plain
P4108,4040471312,CGP 450g 24P Bagella (Broad Beans) EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P4109,4040424903,CG 2500g 6P Sweet Corn in Brine NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P4110,4040433059,CGP 450g 24P Peeled Medammas w/Chilli EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4111,4050410605,CG Sweet Peas 24x425g,Fresh Fare,Foul,Foul Plain,Foul Plain
P4112,4000386147,Crunchy 400g 24P Peeled Fava Beans with Oil and Tomato Paste  EOE   (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4113,4040424119,Perla 400g 12P Processed Peas EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P4114,4040424054,Perla 400g 24P Red Kidney Beans EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P4115,4040424564,Turkey Wonders 420g 12P Baked Beans in T/S EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P4116,4040424955,MZP 450g 24P Foul Egyptian recipe EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4117,4040424904,CG 2500g 6P Red Kidney Beans NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P4118,4000386146,Crunchy 400g 24P Fava Beans with Oil Lemon and Cumin  EOE  (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4119,4040471160,Crunchy 400g 24P Broad Beans EOE (EU),Fresh Fare,Foul,Foul Plain,Foul Plain
P4120,4000324408,Luly 400g 24P Sweet Corn EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P4121,4000321143,Al Arabia 400g 24P Foul Medammas EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P4122,4040473318,CGP 400g 24P Hommos Tahina EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P4123,4040424949,MZP 400g 24P Bajella EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4124,4040424699,Crunchy 2500g 6P Chick Peas PRM NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P4125,4040464326,LUI 400g 24PT Baked Beans in T/S EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P4126,4040474064,Bella Express 400g 24P Baked Beans in T/S  EOE,Fresh Fare,Foul,Foul Plain,Foul Plain
P4127,4040424905,CG 2500g 6P Baked Beans in T/S PRM NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P4128,4050410253,Crunchy Sardine in Vegetable Oil - EOE 50x125g,Fresh Fare,Foul,Foul Plain,Foul Plain
P4129,4040414087,CG 400g 12P White Beans EOE (Intl),Fresh Fare,Foul,Foul Plain,Foul Plain
P4130,4050410604,CG Mixed Vegetables 24x425g,Fresh Fare,Foul,Foul Plain,Foul Plain
P4131,4000386107,Rose Garden 400g 24P Sweet Corn in Brine EOE (EGY),Fresh Fare,Foul,Foul Plain,Foul Plain
P4132,4040424948,MZP 450g 24P Peeled Foul EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4133,4040424962,Crunchy Classic 400g 24P White Beans EO,Fresh Fare,Foul,Foul Plain,Foul Plain
P4134,4040424902,CG 2500g 6P Foul Medammas NL,Fresh Fare,Foul,Foul Plain,Foul Plain
P4135,4040473312,CGP 450g 24P Peeled Medammas w/Chilli EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P4136,4040424947,MZP 450g 24P Foul Medammas (11% Free) EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4137,4040431007,Crunchy 400g 12P Foul Medammes EOE (EU/AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4138,4000324509,Al Wadi Al Akhdar 400g 24P Chick Peas PRM EOE (LEB),Fresh Fare,Foul,Foul Plain,Foul Plain
P4139,4040474029,CGP 400g 24P Red Kidney Beans EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4140,4040433069,CGP 450g 24P Foul with Tahina EOE (AUS),Fresh Fare,Foul,Foul Plain,Foul Plain
P4141,4050420130,CG Light Tuna Chunk in Brine 3-Can Value Pack 16x3x185g,Fresh Fare,Foul,Foul Plain,Foul Plain
P4142,4040473324,CGP 450g 24P Medammas Yemeni Recipe EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P4143,4000386144,Crunchy 400g 24P Fava Beans Iskandarany with Tahina EOE (Libya) - NEW,Fresh Fare,Foul,Foul Plain,Foul Plain
P4144,4040473316,CGP 450g 24P Medammas Palestinan Recipe EOE (USA),Fresh Fare,Foul,Foul Plain,Foul Plain
P4145,4037121699,Endico Mixed (35 cauliflower-30 broccoli-35 carrots crinkle slices) 907 g * 12 Export 24 M EN,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4146,4037131858,"Broad Beans Peeled?? Endico, cut into 1 kg, 10*1 kg, transparent - 24 English export",Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4147,4036010049,Zueeg-Strawberry Diced 10*10 mm-1*10 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4148,4036011054,Strawberry Diced (10*10) - Export 10 kg - Flag Food,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4149,4036010062,Chaucer-Strawberry Whole EU-1*15 kg-Export-24 Month-English.,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4150,4037141837,Artichoke Endico Quarters 907 gm * 12 bags Export 24 months English,Frosty Veggies,Frozen Vegetables,Sweet Corn,Sweet Corn Seeds
P4151,5006800701,HZ MUSTARD 245G 2 PCS 15%,others,Heinz,Rusks,Brown Rusk
P4152,4006422311,DI FARFALLE #(85)500G*4 PS SP,others,Heinz,Rusks,Brown Rusk
P4153,5006820490,HZ TK SRIRACHA 6 *397G,others,Heinz,Rusks,Brown Rusk
P4154,5006410995,555 TUNA FLAKES ADOBO 50*155G,others,Heinz,Rusks,Brown Rusk
P4155,5006411280,LIGO SARDIN GATA FLAVR 48*155G,others,Heinz,Rusks,Brown Rusk
P4156,5004700215,LION CHIPS (KEBAB) 10 BAG*60 GM,Cake,Cakes,Pound Cake,Pound Cake
P4157,5006802361,HZ CEASAR DRESSING 12*400ML%25,others,Heinz,Rusks,Brown Rusk
P4158,5006840205,F/ RUSKS DATE *150G *24,others,Heinz,Rusks,Brown Rusk
P4159,4003350339,AM CH MORT. ROLL 2.5KG,Protein pack,Frozen,Chicken,Strips
P4160,4003350317,MINI BEEF MORTADELLA 250G (12*1*250GM),Protein pack,Frozen,Chicken,Strips
P4161,4001971972,LULU CHICKEN POPCORN(250GM*1*24),Protein pack,Frozen,Chicken,Strips
P4162,4001371234,CHICKEN NUGGETS PROMOTION,Protein pack,Frozen,Chicken,Strips
P4163,4001971999,CRAVES PREMIUM CHICKEN BURGER FILLET PROMO(18*1*500G),Protein pack,Frozen,Chicken,Strips
P4164,4001304923,HOTDOG FROZEN 20*450,Protein pack,Frozen,Chicken,Strips
P4165,4001379050,CHICKEN SP.HOT WITH SUPER ROLL,Protein pack,Frozen,Chicken,Strips
P4166,5013608090,AM VEG OKRA FINE 20*400G,Frosted Fare,Frozen Fries,Pommes Frites,AAA
